,index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그
25,9426,밑반찬,일상,버섯류,굽기,담백+담백이 만나 최강 담백 탄생! 버섯 두부구이☆,https://www.10000recipe.com/recipe/6865441,"54,751",만개의레시피                                ,4,30분 이내,아무나,"['두부', '팽이버섯', '만가닥 버섯', '소금', '후추', '전분', '다진 마늘', '간장', '맛술', '올리고당', '물', '전분', '후추', '송송 썬 쪽파']","어디서도 느껴보지 못한 고급진맛! 
부들부들한 두부위에 오독오독 팽이버섯이 촤르륵..☆★ 
세상의 모든 레시피 만개의레시피","['두부는 굽기 좋게 등분하여 소금 후추 밑간을 한다.두부 1모(300g), 소금 약간, 후추 약간', '밑간 한 두부에 전분 가루를 뿌린다.전분 3T', '예열된 팬에 두부를 노릇하게 구워 낸다.예열된팬', '두부를 구운 팬에 다진 마늘을 넣고 볶다가 버섯을 넣어 볶는다.다진 마늘 1/2T, 팽이버섯 1/2개, 만가닥 버섯 200g', '버섯이 볶아지면 간장, 미림, 올리고당, 후추를 넣어 간을 하고 전분물을 만들어 넣어 볶아 낸다.간장 2T, 맛술 1T, 올리고당 1T, 후추 약간, 물 50ml, 전분 1T', '구워진 두부 위에 버섯을 올리고 쪽파를 뿌려 완성한다.송송 썬 쪽파 1T']","['버섯', '두부', '버섯두부구이', '반찬', '담백']"
26,9427,밑반찬,일상,버섯류,굽기,고소한 참깨 머쉬마루버섯 두부구이,https://www.10000recipe.com/recipe/6957784,"1,051",머쉬마루                                ,2,10분 이내,아무나,"['두부', '머쉬마루 버섯', '소금약간 참깨', '마요네즈', '간장', '설탕', '레몬즙']","건강한식재료~버섯과 두부 그냥 소금만 넣어서
부치거나 볶아도 맛나지만 참깨소스 뿌리면
더욱 고소하고 맛나요~","['두부자른후 키친타월위에 물기 빠지도록\n올린후 소금살짝 전분가루 입혀주세요\n쫀득하고 맛나요~', '머쉬마루버섯 준비해주세요', '팬위에 기름두르고\n전분가루 입힌 두부 부치고~', '머쉬마루버섯 소금약간넣고 \n구워주면 끝~', '참깨소스:참깨2큰술,마요네즈2큰술,간장0.5큰술\n설탕0.5큰술,레몬즙2큰술', '두부는 쫀득하고 머쉬마루버섯은 쫄깃쫄깃 참깨소스는 고소하고 맛있어요~^^']",['버섯구이 머쉬마루버섯참깨구이 고소한 담백한 간단한']
27,9428,밑반찬,일상,버섯류,굽기,느타리버섯 고추장구이,https://www.10000recipe.com/recipe/6843689,"14,093",매지니                                ,4,10분 이내,초급,"['느타리버섯', '통깨', '고추장', '고춧가루', '간장', '올리고당', '매실액', '다진마늘', '참기름']",자주 해먹는 버섯요리~ 보통 저는 소금과 후추간만 약간 해서 먹는 편인데요~ 오늘은 한번 색다른 방법으 도전해 보았어요. 이름하야 느타리버섯 고추장구이~ 매콤한 양념으로 구워먹으니 요것도 괜츈터라는...^^,"['먼저 버섯은 물에 깨끗이 씻어 다음어 주세요.', '그리고 끓는 물에 살짝 데쳐주시면 되요.(약 2분정도) 데친 버섯은 물끼를 짜서 체반에 받쳐주세요.', '버섯에 물기가 빠질동안 양념장을 만들어주세요. 고추장 1큰술, 고춧가루 1큰술반, 간장 반큰술, 올리고당 1큰술, 매실액 1큰술, 다진마늘 반큰술, 참기름 반큰술 을 넣고 양념장을 만들어주세요. 전 여기다 지난번 소개해 드릴 상황버섯가루를 넣어주었답니다.', '물기를 뺀 느타리버섯에 양념장을 넣어주세요. 버섯 한팩을 써도 생각보다 적더라구요.', '비닐장갑을 끼고 조물조물 양념이 잘 베이게 무쳐주세요.', '잠시 버무린 상태로 두세요.', '약불에서 기름을 두른 후 볶아주시면 되요. 이때 다진파를 넣어주시면 된답니다. 버섯은 이미 데친거라 양념장만 익을 정도로 볶아주시면 되요.', '양념장과 볶아준 느타리버섯을 그릇에 담아서 통깨를 뿌려주시면 완성이예요. 매콤달콤한 느타리버섯 고추장구이 완성이랍니다. 금방해서 따끈한 밥과 먹으면 금방 사라지는 반찬이예요.']",
28,9429,밑반찬,일상,버섯류,굽기,[1인 가구 요리] 버터로 구운 새송이버섯구이 레시피,https://www.10000recipe.com/recipe/6985054,"1,285",검멍이                                ,1,20분 이내,아무나,"['새송이버섯', '후추', '진간장', '맛술', '올리고당']","혼자살고 있는 빵순이입니다.
1인 가구가 먹기에 적당한 양과 만들기 간편한 방법을 소개합니다.","['우선 새송이버섯 1개를 씻어서 먹기 좋은 크기로 잘라줍니다.', '양념장도 만들어줄게요. 진간장2스푼+올리고당1스푼+맛술1스푼을 넣고 잘 섞어줍니다.', '버터로 후라이팬을 달궈줄게요.', '그 위에 잘라놓은 새송이 버섯을 넣고 앞뒤로 구워줍니다.', '후추도 취향껏 뿌려줄게요. 생략해도 좋습니다.', '아까 만들어놓은 양념장을 5분간 잘 섞어주면 완성입니다.']","['버섯요리', '새송이버섯', '버터버섯구이', '새송이버섯요리', '새송이버섯볶음', '새송이버섯구이']"
29,9430,밑반찬,일상,버섯류,굽기,식감이 좋은 새송이버섯 간장버터구이 레시피,https://www.10000recipe.com/recipe/6948467,"4,919",luckydaddy                                ,2,10분 이내,아무나,"['새송이 버섯', '청양고추', '대파', '버터', '간장', '올리고당', '다진마늘', '참기름', '물']",버섯의 씹히는 식감과 버터의 조화! 밥도둑이자 술 안주로도 한 몫 하는 새송이버섯 간장버터구이!,"['우선 재료들을 준비해주세요.', '새송이 버섯 3동은 세척후 밑동을 제거하고 세로 방향으로 길게 약 1Cm 정도의 두께로 잘라 세요. \n대파와 청양고추는 잘게 썰어 주세요.세송이 버섯, 대파, 청앙고추', '그릇에 양념장을 만들어주세요.\n그릇에 간장5큰술, 올리고당 2큰술, 물 2큰술, 다진마늘 1큰술, 참기름 1큰술, 다져놓은 청양고추와 대파를 넣고 골고루 섞어주세요.간장5큰술, 올리고당 2큰술, 물 2큰술, 다진마늘 1큰술, 참기름 1큰술, 다져놓은 청양고추와 대파', '달궈진 팬에 버터 1큰술 녹여준 뒤 중약불에서 새송이 버섯을 앞뒤로 구워 주세요.버터 1큰술, 버섯중약불', '버섯이 쫄깃하게 구워지면 만들어 놓은 양념을 버섯이 자작하게 잠기도록 부어 준 후 약불 에서 타지 않게 졸여주면 되요.양념소스약불', '쫄깃한 새송이 버섯 간장버터구이 완성.', '[연관 레시피]\n쉽고 간단하게 표고버섯 볶음 만들기\n@6946055']","['새송이버섯요리', '새송이버섯간장버터구이', '버섯요리', '버섯버터구이', '간장버섯요리']"
30,9431,밑반찬,일상,버섯류,굽기,한그릇에 윤기가 반짝반짝 ★ 새송이버섯 버터 구이 레시피 ♬,https://www.10000recipe.com/recipe/6934698,"2,863",영양사밍글                                ,1,15분 이내,초급,"['새송이버섯', '버터', '소금', '모짜렐라치즈']","만개의 레시피 팔로워 100명 달성해 영양사 밍글 팔로워분들을 위해 <100기념 특별식>을 만들었답니다 :) 다들 너무 감사합니다 ♥
오늘은 <100기념 특별식> 세번째 메뉴를 선보이는 자리예요.
새송이버섯 버터구이를 가져왔답니다:)","['새송이 버섯을 편썰기해요.조금 두툼해야 씹는 식감이 좋아요:)', '아무것도 두르지 않은 프라이팬에 강불을 켜요.', '프라이팬 온도가 높아지면 버터를 투하해요.이때 불은 중약불로 줄여주세요.', '버터를 완전히 녹여요.', '자른 버섯을 버터에 투하해요.', '버섯의 앞,뒷면에 버터를 골고루 발라요.', '중약불에서 은근히 구워요.', '노릇노릇 구우면 완성!', '접시 중앙에 버섯을 차례로 놓아요.버섯 모양을 살려 배치하면 보는 즐거움도 있겠죠??', '배치하고 남은 버섯위에는 모짜렐라 치즈를 조금 얹어 전자렌지에 30초간 돌렸어요.전자레인지이 과정은 생략 가능해요!!', '예쁘게 배치하면 완성!!']","['새송이버섯', '버섯', '버터구이', '밑반찬', '양식', '영양사밍글', '밍글', '버터', '새송이버섯버터구이', '버섯버터구이']"
31,9432,밑반찬,일상,버섯류,굽기,애느타리버섯구이 간단한데 쫄깃한 식감까지 좋아,https://www.10000recipe.com/recipe/6876283,"9,707",달콤노을                                ,2,15분 이내,아무나,"['애느타리버섯', '오일', '소금', '쪽파', '간장', '맛술', '매실액', '설탕']",버섯이 좋다는 건 알지만 매일 먹게 되지는 않는 것 같아요. 마트에 갔다가 애느타리버섯이 세일하길래 두 팩을 집어와 볶음과는 다른 애느타리버섯 구이를 만들었어요.팬에 오일 둘러 버섯을 굽다가 양념장만 넣어 살짝 조려내면 끝이니 쉬워도 너무 쉬운 반찬이죠. 버섯의 쫄깃한 식감은 살리고 양념장이 배여 반찬으로 맛있는 애느타리버섯 구이.,"['애느타리버섯은 밑동을 자르고 먹기 좋은 크기로 떼어냅니다.', '양념장을 만들어요. ( 저는 맛 간장 1 큰 술에 물 2 큰 술 섞어 간편하게 만들었어요.) 달군 팬에 오일을 두르고 버섯을 넣어 노릇하게 구워요.', '양념장을 넣어 센 불에서 조리고 다진 쪽파를 넣어 완성합니다']","['버섯반찬', '오늘뭐먹지', '초간단반찬', '애느타리버섯', '버섯구이']"
32,9433,밑반찬,일상,버섯류,굽기,새송이버섯 구이로 고기를 먹듯 즐기기,https://www.10000recipe.com/recipe/6854259,"24,943",집밥아줌마                                ,2,15분 이내,아무나,"['새송이버섯', '홍고추', '쪽파', '마늘', '진간장', '올리고당', '깨소금', '후추', '참기름', '간장']",새송이버섯은 식감이 다른 버섯보다 단단한 것이 특징인데 갈비양념을 하여 마치 고기를 먹는 듯하게 구워 먹으니 이 또한 밥 도둑이네요^^,"['새송이버섯 1봉에 3개가 들어 있었는데요 1개는 작고 2개는 커서 저는 큰 것으로 2개 준비하였습니다 홍고추와 쪽파는 꼭 필요하지 않지만 고명으로 일단 준비해봅니다', '제일 먼저 버섯을 편으로 썰어 주는데요 0.5cm 두께 정도 썰어 준비합니다 너무 두툼해도 그렇고 너무 얇아도 식감이 없네요', '버섯을 썰어놓고 다음으로 유장을 만들어 줍니다 유장은 참기름에 1/3 정도의 간장을 넣어 만들어요 저는 참기름 1수저 반에 간장 1/2수저를 넣어 유장을 만들어 섞어준 다음 썰은 버섯에 앞뒤로 골고루 발라주었습니다', '유장을 버섯 앞뒤로 모두 발라주고 이렇게 구워 소금에 찍어 먹어도 맛있는데 저는 양념을 하여 조금 더 맛을 내어봅니다~', '홍고추는 씨를 제거하고 잘게 다져주고 쪽파도 송송 썰어 준비해줍니다', '유장을 만들었던 그릇에 썰어준 야채를 넣고 간장 1수저 반과 올리고당 1수저 그리고 깨소금 1수저와 후추 한꼬집 마늘 1/3수저를 넣어 갈비양념을 하듯 가겹게 양념장을 만들어 주었습니다^^', '모든 준비를 다 한 다음에는 팬에 버섯을 넣어 약한 불에 구워주세요~ 이때 기름은 넣지 않습니다 만약 팬이 눌어붙는 팬이라면 가볍게 기름으로 코팅을 하는 정도만 넣어주시고 버섯을 그냥 구워도 유장을 발라주었기 때문에 눌어붙거나 하지 않아요~', '새송이버섯을 앞뒤로 노릇노릇 구워주고~ 미리 만들어 놓은 양념장을 버섯에 조금씩 발라주고 다시금 살짝 조금 더 구워 주면 맛있는 버섯 구이가 만들어집니다']","['버섯을 팬에 구울때 너무 강한 불보다는 중간불에서 구워주어야지만 타지않습니다', '버섯구이', '새송이버섯구이', '새송이버섯', '맛있는밥상']"
33,9434,밑반찬,일상,버섯류,굽기,매콤하게 땡기는 느타리버섯구이,https://www.10000recipe.com/recipe/553795,"29,344",물향기                                ,4,30분 이내,초급,"['느타리버섯', '고추장', '고춧가루', '다진 마늘', '다진 파', '깨소금', '참기름', '소금', '맛간장', '매실엑기스', '설탕']",이웃분이 농장 일촌 맺기 하믄서 1BOX나 가져다 준 느타리버섯. 버섯이 농장 직송이라 어찌나 싱싱하고 좋은쥐 느타리국으로도 된장국에두 넣고 잡채두 만들어 먹고 여러모로 만들어 먹고 있답니다. 느타리 버섯을 이용한 쌈용 구이입니다. 매콤하게 양념해 팬에 구워서 야채에 쌈으로 올려드심 졸깃한 느타리에 씹히는 맛이 일품입니다.,"['느타리 버섯은 작은것은 그대로 쓰시고 큰것은 작은것 크기로 찢어 준비 한 후 끓는 물에 소금을 1큰술 넣어 살짝~ 데쳐 찬물에 헹 군 후 물기를 꼭 짜~줍니다. 분량에 양념 재료를 넣어 골고루 섞어 양념장을 준비합니다. 물기 뺀 버섯을 큰 볼에 담고 준비한 양념장을 넣어 위생장갑을 끼고 조물조물 골고루 간이 잘 베이게 무쳐줍니다.', '팬에 포도씨유를 두르고 달군 후 양념 해 둔 느타리버섯을 편편하게 펼쳐 센불에서 골고루 구워줍니다. 살짝~데쳐 양념 한것이므로 오래 굽지 않아도 되요~', '구워진 느타리 버섯을 접시에 가지런히 담아 내고 검은통깨를 뿌려 쌈 야채를 준비하여 고기 쌈 싸듯이 쌈으로 드세요~ 의외루 매콤하고 쫄깃한 느타리에 씹히는 맛이 좋답니다.']",
34,9435,밑반찬,일상,버섯류,굽기,새송이버섯 맛있게 구워먹는 2가지 방법,https://www.10000recipe.com/recipe/6961643,"15,927",만개의레시피                                ,2,30분 이내,아무나,"['새송이버섯', '소금', '후추', '올리브유', '새송이버섯', '간장', '맛술', '설탕', '버터']","쫄깃한 고기같은 식감의 새송이버섯! 
에어프라이어에 통으로 구우면 
관자같은 맛이! 
단짠소스에 졸이듯이 구우면 완벽한 밥반찬! 

세상의모든레시피 만개의레시피","['[새송이통구이] 새송이버섯에 올리브유, 소금, 후추를 골고루 뿌린다.오일 스프레이를 이용하면 좋아요. \n\n                            라오메뜨 천연세라믹 양면도마', '에어프라이어에 넣고 190℃에서 10분, 뒤집고 5분 굽는다.에어프라이어', '[새송이간장구이] 새송이버섯을 슬라이스 한다.', '볼에 간장, 맛술, 설탕을 넣고 섞는다.', '달군 팬에 버터를 녹이고 새송이버섯을 앞뒤로 굽는다.                    \n\n                            로이첸 프라이팬', '구운 새송이버섯에 섞은 재료를 끼얹어 졸인다.송송 썬 쪽파, 깨 등을 뿌려도 좋아요.']","['에어프라이어 버섯구이', '에어프라이어 새송이', '새송이간장구이', '새송이통구이', '간단 반찬', '조림반찬', '간단요리법', '새송이버섯요리']"
