,index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그
21,22,밑반찬,일상,소고기,볶음,아이반찬으로도 좋은 콩나물소고기볶음,https://www.10000recipe.com/recipe/6847743,"9,245",초이맘                                ,4,30분 이내,아무나,"['콩나물', '소고기', '당근', '대파', '다진마늘', '멸치액젓', '식용유', '들기름', '통깨']","콩나물과 소고기 등심으로 볶음요리를 소개하려고 해요. 저희 아이들은 이렇게 해주니까 맛있다고 좋아하더라고요. 
콩나물도 좋아하고 고기도 좋아하고 둘 다 좋아하니까 그런가 맛있나 봐요. 이렇게 한번 해보시며 어떨까요. 그럼 어떻게 하는지 한번 보세요.","['콩나물을 깨끗이 씻어서 소쿠리에 담아놓았어요.', '구워 먹고 남은 소고기 등심 한쪽을 냉동실에 다시 넣으려고 하니\n어째 좀~~ 그래서 이렇게 해 먹기로 했어요.', '재료와 양념 : 콩나물 500g, 소고기 등심 250g, 대파 1대, 다진 마늘 1스푼을 준비해놓았어요.', '들기름과 식용유를 준비해놓았어요.', '식용유와 들기름을 1:1로 볶음팬에 두른 후 다진 마늘을 넣고 볶아주세요.', '준비해놓은 콩나물을 넣고 볶아주세요. 불은 센 불로 해주세요.', '콩나물이 약간 숨이 죽을 정도로 볶아지면 소고기를 넣어주세요.', '멸치 액젓을 3스푼을 넣어 볶아주세요.', '소고기를 콩나물 속으로 밀어 넣어서 젓가락으로 속에서 볶아주세요.', '그리고 소고기가 거의 다 익었다 싶으면 콩나물과 섞어서 볶아주시면 돼요.', '이때 색감을 주기 위해 당근을 조금만 채 썰어 넣어서 볶아주세요.', '그럼 이렇게 맛있어 보이는 것과 같이 정말 맛있는 콩나물 소고기 볶음이 완성되었어요. 아이들 반찬으로도 안성맞춤이죠. 한번 만들어 드셔 보세요.']","['콩나물', '콩나물볶음', '콩나물소고기볶음', '콩나물요리', '콩나물반찬', '콩나물볶음레시피', '콩나물소고기볶음만드는법', '아이반찬', '밑반찬']"
22,23,밑반찬,일상,소고기,볶음,소고기 무볶음,https://www.10000recipe.com/recipe/1654815,"31,738",핑크엔젤                                ,4,30분 이내,아무나,"['무', '소고기', '마늘', '참기름', '소금', '포도씨유', '깨']",무우가 단백질 분해효소가 들어있어 소화도 잘 시킨다지요~ 그래서 소고기와 함게 넣은 소고기 무 볶음~ 아이반찬에는 물론!어른반찬에도 넘 맛나답니당~,"['무는 채 썰어 준비해주세요~', '참기름을 두른 팬에 마늘과 소고기를 넣어 볶아주세요. 시간 되시면 소고기에 마늘+참기름+간장 약간 넣어 조물조물 재워두신후 볶으면 더 좋아요.', '소고기가 어느정도 볶아지면 채썰은 무를 넣구요. 그 위에 소금과 포도씨유를 둘러 휘리릭 섞어주세요. 이때 국간장 있으시면 소금 대신 국간장 넣어 주세요~ 그럼 더욱더 깊은 맛이 난답니다.', '무와 소고기가 잘 섞여지면 뚜껑을 덮어 끓여줍니다. 무가 수분이 있어 늘러붙지도 않고 타지도 않아요. (중불에 약 4~5분 가량)', '뚜껑을 열어 보면 무가 약간 흐느적해질거예요. 만약 아직 무가 딱딱히 살아있다면 조금 더 끓여주시구요. 무가 이렇게 흐느적할때 간 보시구요. 소금간 하실분은 더 하시구요. 간이 되었다 하시면 2분 정도 살짝 뒤적여 주면서 섞어주세요.', '그리고 깨와 참기름 조금 더 넣어 마무리 하시면 됩니다. 만약 대파가 있다면 대파 흰뿌리 부분을 잘게 썰어 올려 주시면 더 맛있어요.']",
23,24,밑반찬,일상,소고기,볶음,양지살 볶음~*,https://www.10000recipe.com/recipe/6861104,"11,436",밥차리라                                ,6,15분 이내,아무나,"['양지살                                                                                    500g 정도', '파프리카', '양파', '파', '솔트', '통깨', '다진마늘', '후추']","양지살 사다놓은게 있어
초간단으로 휘리릭~ 볶았어욤","['양지살 듬성 듬성 썰어', '팬에 담아주시고', '야채 썰어 준비해 줍니다', '숄트~ 솔솔 뿌려주세요', '달달달~ 볶으시다가 다진마늘 반큰술 후추 톡톡~ 넣고', '볶아주세요', '고기가 거의다 익으면 준비한 야채 투하~~', '슥슥~ 볶아', '그릇에 담아 내심 끝이예욤']","['소고기', '양지살', '초간단', '술안주', '고기야채볶음', '볶음']"
24,25,밑반찬,일상,소고기,볶음,소고기 고추장볶음 ,https://www.10000recipe.com/recipe/1590514,"31,528",마이드림                                ,6,30분 이내,아무나,"['소고기 다짐육', '고추장', '다진 마늘', '설탕', '식용유', '올리고당(또는 물엿)', '참기름', '통깨', '진간장', '설탕', '생강맛술                                                                                    2큰술', '후춧가루']","소고기 고추장볶음을 만들었습니다. 요거 밥도둑이에요. 따뜻한 밥에 고추장볶음 한 큰술 얹어 스삭스삭 비빈 후, 김에 싸서 드셔보세요. 온 세상이 안부러우실겁니다.","['소고기 다짐육에 밑간을 해줍니다.', '팬에 식용유를 두르고 다진 마늘을 볶다가 양념한 소고기를 넣고 달달 볶아줍니다.', '소고기를 볶을 때 젓기만하면 덩어리 째 그대로 있어요. 고기가 작은 알갱이로 분리되도록 볶으면서 주걱을 세워 위에서 팍팍 눌러줍니다.', '여기에 분량의 고추장과 물엿을 넣어줍니다. 다 볶고나서 맛보신 후 약간 달달한 걸 원하시면 설탕을 약간 추가하시면 됩니다. 저는 설탕 0.5큰술을 넣었어요.', '저어가며 약 8분 정도 끓이면 처음에는 흥건하던 액체상태가 점점 졸여지면서 바특해집니다.', '어느 정도 부드러울 때 불을 끄고 깨소금과 참기름으로 마무리합니다. 그릇에 담아 식히면 비벼먹기 좋은 상태로 조금 더 굳습니다.', '볶는 동안 따뜻한 상태에서는 걸쭉해보이지만 나중에는 식고나서는 조금 더 굳어지니까 처음부터 너무 오래 볶으면나중에 먹을 때 퍽퍽한 느낌이 들어요. 적당할 때 불을 꺼주세요.']",
25,26,밑반찬,일상,소고기,볶음,맛있는 가지반찬♪ 소고기 가지볶음 ,https://www.10000recipe.com/recipe/6884705,"13,533",yejib1112                                ,3,15분 이내,아무나,"['다진 소고기', '가지', '기름', '다진파', '간장', '청양고추', '소금', '소금', '후추']",다진 소고기와 가지로 만든 소고기 가지볶음입니다:),"['다진 소고기는 후추랑 소금 한꼬집 넣어 조물조물해주세요.다진 소고기, 후추, 소금키친타올에 올려 핏물을 살짝 빼주셔도 좋아요.', '가지 1개는 반으로 자른 후 살짝 얇게 썰어주세요.가지', '마른 팬에 가지를 넣어 중불에서 가지를 한번 볶아주세요. 앞뒤로 살짝 노릇해지면 가지는 덜어내주세요.가지중불', '팬에 기름 2T, 다진파 한줌을 넣어 약불에서 파기름을 만들어 주세요.기름 2T, 다진파 한줌약불', '파향이 올라오면 센불로 올리고 소고기를 넣어 약 1-2분간 볶아주세요.다진 소고기센불', '그 다음 가지를 넣어 한번 잘 섞어주고가지센불', '간장 1.5-2T를 넣어 약 2-3분간 볶아주세요.간장 1.5-2T센불간장은 팬 가장자리로 부어 불맛을 입혀주시면 좋아요.', '그리고 취향에 따라 청양고추를 넣어 한번 더 볶으면 완성입니다. 부족한 간은 소금으로 맞춰주세요.소금센불취향에 따라 마지막에 참기름을 조금 넣으셔도 좋아요.']","['소고기가지볶음', '소고기볶음', '가지볶음', '가지요리', '초간단', '가지', '소고기', '다진소고기']"
26,27,밑반찬,일상,소고기,볶음,"떡국, 비빔밥 고명 등 활용도 높은 소고기볶음 만들기",https://www.10000recipe.com/recipe/6882262,"52,697",초롱비                                ,3,10분 이내,초급,"['소고기(갈은것)', '다진마늘', '맛술', '쯔유(국간장)', '후추']","요즘 떡국의 계절이잖아요. 그리고 윤식당덕뿐에 비빔밥 많이들 하시더라구요.
윤식당비빔밥엔 불고기가올라가지만 간단히 집에서 떡국, 비빔밥에 올리기좋은 소고기볶음을 만들어뒀어요","['소고기는 찬물에 30분정도 담궈서 핏물을 빼줍니다.', '달군팬에 오일없이 소고기만 볶아줍니다.중불이상고기는 익으면서 뭉쳐지기때문에 젓가락으로 볶으면 좋아요.', '고기가 반즈음 익었을때 마늘1/3T', '맛술1T', '쯔유1T를 넣어줍니다. 쯔유대신 국간장 1/2T정도 넣으시면되요. 고명으로 사용할것이기 때문에 간을 맞춘다기보다는 밑간을 한다는 느낌으로 심심하게 살짝 간을 해주시면 됩니다.', '쎈불에 재빨리 볶아내면 끝.\n양념이 들어가면 물이생기니 빨리볶으셔야해요.']","['소고기', '고명', '초간단', '소고기볶음']"
27,28,밑반찬,일상,소고기,볶음,소고기 가지볶음 아이들에게 좋은 가지요리,https://www.10000recipe.com/recipe/6886857,"9,062",요리쿡조리쿡                                ,3,10분 이내,아무나,"['가지', '소고기(부채살)', '양파', '통마늘', '간장', '굴소스', '조청', '맛술', '통들깨', '후추']",고기는 좋아하지만 알싸한 맛의 가지는 싫어하는 아이들을 위한 영양 풍부한 소고기 가지볶음 이랍니다. 특히 가려 먹는 편식쟁이 아이들에게 좋은 가지요리로 두가지 맛을 한번에 맛 볼 수 있는 간단한 볶음 이지요.,"['가지는 반을 갈라 어슷 썰고, 양파는 2등분후 채를 썰어 줍니다, 부채살도 가지크기로 채를 썰어 줍니다. 마늘은 편으로 썰어 줍니다.', '달군팬에 기름을 두르고 마늘과 양파를 넣고 볶다가 소고기를 넣고 볶아 줍니다.', '분량의 간장과 굴소스, 조청, 맛술을 넣고 센불에서 빠르게 볶아 줍니다. 다 볶아 지면 통깨와 후추를 넣어 골고루 섞어 줍니다.', '야채인 가지와 고기를 한번에 즐길 수 있는 가지요리 소고기 가지볶음 이랍니다. 요래 볶아주면 가지도 고기와 함께 잘 먹더라구요.']","['소고기가지볶음', '가지볶음', '소고기볶음', '볶음반찬']"
28,29,밑반찬,일상,소고기,볶음,소고기고추장볶음☆밑반찬으로 좋은 약고추장,https://www.10000recipe.com/recipe/6864017,"15,343",피에스타                                ,6,30분 이내,아무나,"['소고기간것', '고추장', '대파흰부분', '청량고추', '마늘', '참기름 or 들기름']",고기 고추장볶음 ★밑반찬으로 좋은 약고추장 주말 잘 보내셨어요? 주말 비도 오고 흐렸는데 오늘은 화창하니 밝아진듯 하네요. 아이 학교수업 픽업하러 다녀오면서 밑반찬 만들려고 몇가지 채소도 가져왔답니다. 양배추도 사고 단배추도 사고.. 월욜이니까 클렌즈하게 ㅋㅋㅋ 아침마다 국 메뉴 변경하는것도 고민되어 오늘은 밑반찬하나 만들어놓으려구요. 남편이 좋아하는 약고추장!소고기고추장볶음 만들었답니다.,"['마늘은 간마늘로 2큰술정도로 보시면 되구요.\n다른 채소도 다져놓아요.', '개인적으로는 고기는 얇게 소고기불고깃감을 사와서 제가 다지는 편인데 \n다진고기라면 정말 간편하죠?\n해동이 되면서 나오는 핏물은 제거해주시구요.', '참기름과 채소를 넣은후\n조물조물..\n요렇게 재워서\n10분정도 둔후에\n팬을 달구워 기름없이 중불로 볶아주어요.\n고기에 별도 간은 않해주었다는거!!', '소고기 좋아하시면\n고추장과 1:1로 넣으셔도 좋아요. 소고기가 다 볶아지면\n고추장을 넣어요~ \n불은 중불로 서서히 조리듯.', '아랫부분이 눌러붙지 않도록\n볶아주어요.\n마지막으로 달콤한게 좋으시면\n물엿을 살짝 넣으셔도 좋아요.\n전 빛깔을 반지르르하게 조금 더하기위해\n반큰술만 더했어요.']","['소고기고추장볶음', '약고추장', '소고기약고추장', '밑반찬', '겨울밑반찬']"
29,30,밑반찬,일상,소고기,볶음,소고기표고버섯볶음 만드는 법,https://www.10000recipe.com/recipe/6545485,"26,481",쥬쥬씨                                ,,,,"['소고기', '표고버섯', '양파', '청양고추', '다진마늘', '진간장', '참기름']",영양 가득 초간단 밑반찬~ 소고기표고버섯볶음,"['소고기는 핏기제거를 위해 찬물에 담가줍니다.', '버섯은 갓부분을 물에 한번 씻어낸 다음, 기둥은 떼어내서 결대로 찢어주고 나머지는 썰어서 준비해 두어요.', '양파는 채썰고, 청양고추는 어슷썰어서 준비해두세요. 입맛에 따라 파프리카, 당근등등 다른야채를 넣어주셔도 좋아요.^^', '달군팬에 소고기와 참기름을 넣고 달달 볶아주세요.', '표고버섯을 모두 넣어서 소고기와 함께 볶아줍니다.', '버섯 숨이 죽어갈때쯤 다진마늘도 한스푼 넣어주어요~ 진간장 1스푼으로 간도 맞춰주시고요~', '청양고추까지 넣어주면 맛있는 소고기표고버섯볶음 완성!!']",
30,31,밑반찬,일상,소고기,볶음,소고기고추장볶음 황금레시피 따라잡기,https://www.10000recipe.com/recipe/6856370,"38,472",아베크                                ,3,10분 이내,아무나,"['소고기 다짐육', '고추장', '다진 마늘', '황설탕', '미림', '매실액', '참기름', '참깨', '식용유']","낮에는 어제 장보면서 사온 소고기 다짐육으로 소고기고추장볶음을 만들어봤어요. 약고추장이라고도 부르는 이 볶음 요리는 꼭 한 번 해봐야지 해봐야지 생각만 하다가 오늘 처음으로 만들어봤는데 생생정보통에 나왔던 황금레시피를 참고했더니 쉽게 뚝딱~~ 그러면서도 맛있게 완성되더라고요. 요리 레시피를 참고하고, 내 스타일에 따라 만들어보는 것도 재미인데 과연 블로그의 내용을 참고하는게 어디까지가 도용이고 어디까지가 가능한 건지 오늘은 그런 생각이 좀 들었어요. 오늘 만든 소고기고추장볶음은 생생정보통 황금레시피를 많이 참고했다는 거~ 요거 알아두시고 봐주세요.^^","['잘 달궈진 팬에 식용유를 조금 부어주세요. (아시죠? 카놀라유, 포도씨유 등등 상관 없다는 거요. 올리브유는 향이 강해서 지양하시면 좋구요.)', '팬에 소고기 다짐육을 넣어주세요. 핏물이 많다 싶으면 키친 타월을 이용해서 핏물을 조금 제거하시고 넣어주셔도 좋아요.', '고기는 뭉쳐지지 않도록 젓가락 끝으로 잘 흩어주시고 타지 않게 볶아주세요. 다진 마늘과 미림, 설탕을 넣고 계속 볶아주시고요.', '고추장과 매실액도 넣어 잘 섞어준 다음에는 타지 않도록 저어가며 3분 정도만 볶아주세요.', '불을 끈 다음에 참기름과 참깨를 넣어주세요.', '소고기에 갖은 양념을 해서 볶다가 고추장이랑 매실액넣고 볶아주고 불끈 다음에는 참기름이랑 참깨로 마무리~']","['소고기고추장볶음', '고추장볶음', '밑반찬', '고추장볶음황금레시피']"
31,32,밑반찬,일상,소고기,볶음,소고기우엉볶음,https://www.10000recipe.com/recipe/6838839,"13,872",여우줌마                                ,6,60분 이내,초급,"['우엉', '소고기', '양파', '당근', '쪽파', '실고추', '식초', '간장', '설탕', '맛술', '후추', '마늘', '식용유', '조림간장']",짭짤한 밑반찬으로 그만인 요리,"['며칠 전에 사 두었던 우엉대....시간이 없다는 핑계로 그냥 팽겨쳐 두었다가 오늘은 맘 먹고 조리에 돌입했어요. 먼저 물에 씻어 겉면의 흙을 씻어내고 필러로 힘주지 말고 슬슬 밀어서 겉껍질을 벗겨내요. 그런다음 손가락 하나 길이 정도로 잘라요. 채썰듯 썬 후 볼에 물을 담고 식초를 반컵 정도 넣은 후 자를 우엉을 담궈둬요. 그러면 벌건 물이 되더라구요. 우엉의 떫은 맛도 빼고 색깔도 뽀얗게 되요. 그냥 벗겨두면 금방 붉으죽죽하게 변색되거든요.', '소고기는 보통 불고기감을 넣곤 했는데 오늘은 소고기는 장조림거리만 있어서 채썰어 불고기 양념에 살짝 재워 두었어요.', '양파도 우엉 두께로 썰어서 준비해두구요.', '깊숙한 웍에 기름을 두르고 고기를 먼저 볶아줘요.', '고기가 어느정도 익으면 우엉을 건져서 넣어줘요.', '볶다보면 우엉오 숨이 죽어서 부드러워져요.', '양파를 추가하고 간장, 설탕, 맛술, 후추, 마늘, 조림간장을 넣어줘요', '김밥 같은데 넣는 것처럼 색깔 진하게 졸일게 아니라 볶음이라 간장을 그리 많이 넣지 않아도 좋아요. 진간장과 제가 만든 조림 간장을 조금 넣었더니 전 색감이 조금 더 진해졌어요. 그냥 진간장만 하면 요거보다 색깔이 연해요.', '때깔 좋으라고 당근과 쪽파를 조금 넣고 실고추도 있길래 넣었어요. 없으면 청홍고추 썰어서 조금 넣어주면 때깔이 좋아요.', '마지막으로 참기름과 올리고당을 조금 넣어서 센불에 후딱 볶아내요. 국물이 바닥에 조금 있는게 윤기 돌고 좋으니 너무 바싹 졸이지 마세요.', '완성된 소고기우엉볶음....짭쪼름하면서 사가사각 씹히는 우엉의 식감도 좋고 소고기랑 먹으면 더 맛나다는거.']",
